RE+1_R3_CH13_B	9.5451	331.122	97.9796	9.1751	1.61382	1.62515	97.3249
RE+1_R3_CH13_C	9.58972	392.954	98.4989	9.24972	2.15787	2.1911	98.0672
RE+1_R2_CH19_A	9.54153	299.694	99.3936	9.14153	1.4646	1.9049	98.6016
RE+1_R2_CH19_B	9.52825	377.852	98.5156	9.17825	1.44956	2.01866	98.0591
RE+1_R2_CH19_C	9.62492	283.278	98.8832	9.21492	2.73775	2.15959	97.9904
RE+1_R3_CH19_A	9.85404	276.885	96.4233	9.44404	0.600092	1.41E+015	95.5622
RE+1_R3_CH19_B	9.92851	233.603	89.2652	9.48851	0.910752	1.40664	88.382
RE+1_R3_CH19_C	9.94395	230.797	88.8314	9.50395	1.43137	5.55E+010	87.9232
RE+1_R2_CH25_A	9.68161	-0.506633	0.178266	9.79161	0.0128838	4.11508	0.138581
RE+1_R2_CH25_B	9.66959	244.401	99.4425	9.21959	3.54579	2.34997	98.2645
RE+1_R2_CH25_C	9.59098	264.315	99.4385	9.16098	1.12686	2.37573	98.421
RE+1_R3_CH25_A	9.80436	312.352	89.9731	9.43436	0.192471	1.46445	89.4481
RE+1_R3_CH25_B	10.0069	218.819	92.6172	9.5369	1.17392	1.51063	91.5392
RE+1_R3_CH25_C	10.0218	234.943	93.4396	9.57177	1.0388	1.85476	92.439
RE+1_R2_CH14_A	9.60467	298.014	98.9949	9.20467	0.879463	1.9237	98.2001
RE+1_R2_CH14_B	9.47031	284.006	99.6184	9.06031	1.19547	2.21114	98.6985
RE+1_R2_CH14_C	9.49681	243.923	99.2647	9.04681	1.6879	2.38324	98.088
RE+1_R3_CH14_A	18.2522	-6.86E-008	-1.03E-006	18.1022	8.27E-017	-1.63E-010	-5.26E-007
RE+1_R3_CH14_B	18.2522	-6.86E-008	-1.03E-006	18.1022	8.27E-017	-1.63E-010	-5.26E-007
RE+1_R3_CH14_C	18.2522	-6.86E-008	-1.03E-006	18.1022	8.27E-017	-1.63E-010	-5.26E-007
RE+1_R2_CH20_A	9.63107	322.895	98.3836	9.25107	1.2259	1.56821	97.7177
RE+1_R2_CH20_B	9.66624	299.751	97.7703	9.26624	4.16462	1.86114	97.0515
RE+1_R2_CH20_C	9.64407	323.211	98.9225	9.26407	3.86285	1.87508	98.2379
RE+1_R3_CH20_A	9.62476	353.888	97.3708	9.26476	0.155235	1.57258	96.8542
RE+1_R3_CH20_B	9.74145	313.157	99.0065	9.35145	1.82623	1.95703	98.2992
RE+1_R3_CH20_C	9.76677	313.892	99.8336	9.37677	1.3699	2.26583	99.0992
RE+1_R2_CH26_A	9.77389	257.869	98.2177	9.33389	0.648429	1.69033	97.2602
RE+1_R2_CH26_B	9.64294	308.509	98.7921	9.25294	0.565606	1.84984	98.041
RE+1_R2_CH26_C	9.6536	305.01	99.5709	9.2536	1.54383	1.98825	98.8358
RE+1_R3_CH26_A	9.66888	306.558	98.7876	9.27888	0.154498	1.3873	98.0134
RE+1_R3_CH26_B	9.74074	302.786	97.1556	9.35074	2.02472	6.40E+014	96.4097
RE+1_R3_CH26_C	9.74758	326.575	98.9318	9.36758	1.98325	1.87388	98.2811
RE+1_R2_CH15_A	18.2522	-6.86E-008	-1.03E-006	18.1022	8.27E-017	-1.63E-010	-5.26E-007
RE+1_R2_CH15_B	18.2522	-6.86E-008	-1.03E-006	18.1022	8.27E-017	-1.63E-010	-5.26E-007
RE+1_R2_CH15_C	18.2522	-6.86E-008	-1.03E-006	18.1022	8.27E-017	-1.63E-010	-5.26E-007
RE+1_R3_CH15_A	9.614	356.276	97.7391	9.254	0.237956	1.48099	97.2284
RE+1_R3_CH15_B	9.68926	314.456	98.6041	9.29926	0.851443	1.61379	97.9275
RE+1_R3_CH15_C	9.71755	295.33	99.3392	9.31755	0.957807	1.85656	98.4927
RE+1_R2_CH21_A	9.61809	382.461	99.0164	9.26809	5.24385	2.04691	98.5746
RE+1_R2_CH21_B	9.62225	379.953	98.9671	9.27225	6.79114	2.11874	98.5109
RE+1_R2_CH21_C	9.58037	376.88	98.9894	9.23037	14.216	2.15612	98.5123
RE+1_R3_CH21_A	9.70218	292.536	98.2623	9.30218	0.859339	1.7668	97.4305
RE+1_R3_CH21_B	9.70629	311.819	97.7814	9.31629	2.24266	1.62218	97.1104
RE+1_R3_CH21_C	9.67745	336.759	99.105	9.30745	1.48912	1.98868	98.4606
RE+1_R2_CH27_A	9.61813	323.26	99.2701	9.23813	2.70622	2.00906	98.5716
RE+1_R2_CH27_B	9.6254	372.348	99.0486	9.2754	1.55619	1.94587	98.5382
RE+1_R2_CH27_C	9.66487	315.487	99.1093	9.27487	1.96256	2.18584	98.423
RE+1_R3_CH27_A	9.84318	251.096	97.6289	9.40318	0.098082	1.77288	96.5841
RE+1_R3_CH27_B	9.82011	276.586	99.1355	9.40011	1.21298	4.24E+014	98.2305
RE+1_R3_CH27_C	9.80833	290.279	99.9286	9.39833	1.5397	1.94005	99.0833
RE+1_R2_CH16_A	9.61267	282.293	98.7025	9.20267	1.36225	1.91911	97.8044
RE+1_R2_CH16_B	9.6028	320.022	99.4422	9.2228	0.633057	1.96287	98.7011
RE+1_R2_CH16_C	9.63161	315.269	98.8766	9.24161	2.78573	2.1145	98.1976
RE+1_R3_CH16_A	9.64496	322.223	100.313	9.26496	0.22058	1.43849	99.5586
RE+1_R3_CH16_B	9.64113	360.806	98.3331	9.28113	1.60435	1.51111	97.8367
RE+1_R3_CH16_C	9.65951	375.518	97.9875	9.30951	1.84372	1.70213	97.5314
RE+1_R2_CH22_A	9.67502	322.458	97.9293	9.29502	1.3556	1.73182	97.2772
RE+1_R2_CH22_B	9.67398	287.65	99.082	9.26398	1.62434	2.21452	98.2415
RE+1_R2_CH22_C	9.67444	289.734	99.4386	9.26444	1.90352	2.32843	98.6094
RE+1_R3_CH22_A	9.73619	235.45	95.7454	9.28619	0.483783	1.65046	94.6141
RE+1_R3_CH22_B	9.70126	292.213	98.2322	9.30126	0.754121	1.78117	97.3976
RE+1_R3_CH22_C	9.6765	354.243	99.1411	9.3165	2.0859	1.91991	98.5668
RE+1_R2_CH28_A	9.70112	192.744	64.4564	9.30112	0.647773	1.79732	63.9221
RE+1_R2_CH28_B	9.56663	186.37	43.3847	9.23663	0.990455	1.75529	43.2357
RE+1_R2_CH28_C	9.62101	145.273	37.8753	9.27101	0.826287	1.66506	37.6998
RE+1_R3_CH28_A	9.62442	428.673	98.5265	9.30442	0.269413	2.80E+012	98.1521
RE+1_R3_CH28_B	9.67451	332.05	98.2525	9.30451	0.953816	1.47948	97.596
RE+1_R3_CH28_C	9.72967	323.778	97.8969	9.34967	2.00587	1.68435	97.2591
RE+1_R2_CH17_A	9.55416	332.11	98.8244	9.18416	2.55699	2.02276	98.1455
RE+1_R2_CH17_B	9.55939	324.878	99.2365	9.17939	2.60526	2.25079	98.5564
RE+1_R2_CH17_C	9.79788	234.416	98.3527	9.33788	3.74014	2.72091	97.1426
RE+1_R3_CH17_A	9.56764	331.667	98.6089	9.19764	0.332264	1.79748	97.9343
RE+1_R3_CH17_B	9.63406	315.846	98.0907	9.25406	1.1739	1.70241	97.3615
RE+1_R3_CH17_C	9.63078	378.692	99.0546	9.28078	1.33854	1.95112	98.5875
RE+1_R2_CH23_A	9.60468	326.793	99.0876	9.22468	2.65094	1.90592	98.433
RE+1_R2_CH23_B	9.62588	336.418	99.0867	9.25588	3.30506	2.12119	98.4397
RE+1_R2_CH23_C	9.7213	289.085	99.3147	9.3113	2.91911	2.31143	98.4826
RE+1_R3_CH23_A	9.73545	311.251	99.1444	9.34545	0.481197	1.62214	98.4097
RE+1_R3_CH23_B	9.76025	301.518	98.6153	9.36025	0.615429	1.59733	97.8806
RE+1_R3_CH23_C	9.78145	305.092	100.182	9.38145	1.33281	1.9759	99.4211
RE+1_R2_CH29_A	9.73215	260.481	86.0659	9.33215	2.34775	1.82616	85.3923
RE+1_R2_CH29_B	18.2522	-6.86E-008	-1.03E-006	18.1022	8.27E-017	-1.63E-010	-5.26E-007
RE+1_R2_CH29_C	9.61645	333.113	99.184	9.24645	1.67227	2.10178	98.5005
RE+1_R3_CH29_A	9.72281	294.244	98.8514	9.32281	0.483265	1.61791	98.014
RE+1_R3_CH29_B	9.71806	303.996	98.7032	9.32806	0.761523	1.59411	97.9012
RE+1_R3_CH29_C	9.69766	374.727	98.6046	9.34766	1.70822	1.76706	98.1247
RE+1_R2_CH18_A	9.52364	310.067	99.238	9.13364	1.68616	1.77331	98.4855
RE+1_R2_CH18_B	9.67574	255.963	98.4422	9.23574	2.53536	2.03118	97.4392
RE+1_R2_CH18_C	9.62728	297.812	99.2031	9.22728	1.45935	2.11674	98.396
RE+1_R3_CH18_A	9.55887	337.031	98.3301	9.18887	0.049643	1.50321	97.7179
RE+1_R3_CH18_B	9.65362	329.078	99.3059	9.27362	1.95087	2.02013	98.6652
RE+1_R3_CH18_C	9.62402	334.678	98.6455	9.25402	1.34366	1.86643	97.9991
RE+1_R2_CH24_A	9.72808	314.095	98.2584	9.33808	1.90549	1.62488	97.5921
RE+1_R2_CH24_B	9.63867	348.181	99.6642	9.26867	1.23034	2.08351	99.1011
RE+1_R2_CH24_C	9.64522	361.455	99.1661	9.28522	1.51825	1.8735	98.6478
RE+1_R3_CH24_A	9.68625	317.066	98.0843	9.30625	0.516282	1.68393	97.369
RE+1_R3_CH24_B	9.74861	308.102	97.9838	9.35861	1.6087	-1.85E+010	97.2633
RE+1_R3_CH24_C	9.75598	315.456	98.5421	9.37598	1.41582	1.85418	97.7886
RE+1_R2_CH30_A	9.65819	331.723	98.8566	9.28819	0.977167	1.73426	98.1724
RE+1_R2_CH30_B	9.68358	285.395	98.9147	9.27358	0.856177	1.96982	98.0508
RE+1_R2_CH30_C	9.64902	324.372	99.1052	9.26902	1.71531	1.97104	98.4253
RE+1_R3_CH30_A	9.83535	245.923	98.4455	9.38535	0.2264	2.70E+010	97.3601
RE+1_R3_CH30_B	9.79537	292.307	98.1668	9.39537	1.55247	1.77021	97.3366
RE+1_R3_CH30_C	9.74471	339.489	98.9092	9.37471	1.43327	1.75033	98.2977
RE+2_R2_CH13_A	9.71125	232.35	98.609	9.24125	1.3632	1.94935	97.4477
RE+2_R2_CH13_B	9.77182	233.68	94.1561	9.32182	0.749633	1.83298	93.0876
RE+2_R2_CH13_C	9.68891	274.146	97.3152	9.26891	0.863445	1.85253	96.466
RE+2_R3_CH13_B	9.57417	323.816	96.1124	9.20417	1.34028	1.73984	95.4603
RE+2_R3_CH13_C	9.54401	295.093	95.4833	9.15401	1.25292	1.66511	94.7201
RE+2_R2_CH19_A	9.6707	278.941	96.824	9.2607	0.664266	1.7	95.9724
RE+2_R2_CH19_B	9.59135	332.072	96.938	9.22135	1.10886	1.82471	96.3328
RE+2_R2_CH19_C	9.58826	314.88	98.7932	9.19826	1.16143	2.01328	98.1134
RE+2_R3_CH19_B	9.66519	314.022	95.8002	9.28519	1.10866	1.5518	95.1477
RE+2_R3_CH19_C	9.69731	223.675	97.1559	9.22731	2.80783	1.99377	95.891
RE+2_R2_CH25_A	9.65782	279.609	98.268	9.24782	1.43606	1.70552	97.3523
RE+2_R2_CH25_B	9.6287	305.824	96.842	9.2387	1.21513	1.98775	96.1447
RE+2_R2_CH25_C	9.61072	338.278	98.9157	9.24072	0.940155	1.95458	98.2928
RE+2_R3_CH25_B	9.67517	307.237	96.9366	9.28517	2.06459	1.53863	96.251
RE+2_R3_CH25_C	9.60325	318.659	96.2975	9.22325	1.74816	1.54282	95.6718
RE+2_R2_CH14_A	9.68439	275.94	96.5518	9.27439	1.05918	2.03978	95.6703
RE+2_R2_CH14_B	9.65689	273.271	99.0161	9.23689	1.40027	2.00323	98.0657
RE+2_R2_CH14_C	9.61024	350.729	99.2333	9.25024	0.537982	2.14244	98.6257
RE+2_R3_CH14_B	9.66847	305.587	99.3031	9.27847	2.00267	1.69206	98.4931
RE+2_R3_CH14_C	9.6096	295.064	97.169	9.2096	1.59888	1.7399	96.4206
RE+2_R2_CH20_A	9.82299	253.452	94.7533	9.39299	2.28398	1.89386	93.8111
RE+2_R2_CH20_B	9.79713	230.27	99.9745	9.32713	5.37693	2.28971	98.6755
RE+2_R2_CH20_C	9.69735	306.953	98.4596	9.30735	0.845998	2.17092	97.7049
RE+2_R3_CH20_B	9.70755	319.005	99.2407	9.32755	0.937728	1.98865	98.4969
RE+2_R3_CH20_C	9.68287	281.672	98.0852	9.27287	2.46596	2.26623	97.2095
RE+2_R2_CH26_A	9.76854	266.258	98.5829	9.33854	0.890048	1.81004	97.645
RE+2_R2_CH26_B	9.73202	297.338	98.7518	9.33202	1.22096	1.808	97.9597
RE+2_R2_CH26_C	9.70819	314.7	98.9537	9.31819	0.6332	2.09922	98.2655
RE+2_R3_CH26_B	9.79464	269.808	97.2692	9.37464	4.00862	1.72228	96.3571
RE+2_R3_CH26_C	9.65069	296.697	97.7957	9.25069	3.75672	1.62644	97.0392
RE+2_R2_CH15_A	9.44045	639.366	98.4972	9.17045	1.1853	-4.36E+013	98.4084
RE+2_R2_CH15_B	9.406	603.756	96.6829	9.136	1.26479	1.38964	96.5692
RE+2_R2_CH15_C	9.3964	521.465	99.6528	9.0964	0.0771874	1.58411	99.4663
RE+2_R3_CH15_B	9.64189	300.57	96.0997	9.25189	2.09032	1.55135	95.3746
RE+2_R3_CH15_C	9.61065	294.798	98.3324	9.21065	1.78329	1.69429	97.5271
RE+2_R2_CH21_A	9.63045	281.859	98.9512	9.22045	1.30009	1.83503	98.0337
RE+2_R2_CH21_B	9.58192	340.206	96.9846	9.22192	1.37934	1.76747	96.3677
RE+2_R2_CH21_C	9.56678	333.54	99.0805	9.19678	1.17984	1.90799	98.4055
RE+2_R3_CH21_B	9.68695	294.117	97.8655	9.28695	2.05623	1.54882	97.0734
RE+2_R3_CH21_C	9.59797	332.302	97.0925	9.22797	1.59085	1.62571	96.4835
RE+2_R2_CH27_A	9.73315	285.342	99.1291	9.32315	0.903589	1.78139	98.2538
RE+2_R2_CH27_B	9.81617	237.819	96.8796	9.36617	2.44153	1.8228	95.726
RE+2_R2_CH27_C	9.76167	289.006	99.0518	9.35167	0.485802	1.98521	98.2313
RE+2_R3_CH27_B	9.77773	273.578	95.9714	9.36773	3.52983	2.06828	95.0847
RE+2_R3_CH27_C	9.68213	297.79	97.0909	9.29213	0.85757	1.61847	96.2863
RE+2_R2_CH16_A	9.71772	277.804	98.9998	9.29772	1.39705	1.78662	98.12
RE+2_R2_CH16_B	9.72558	280.859	99.3465	9.30558	1.51206	2.02613	98.4939
RE+2_R2_CH16_C	9.62465	334.07	98.7813	9.25465	0.857655	2.12579	98.1236
RE+2_R3_CH16_B	9.65637	322.697	98.5528	9.27637	2.70431	1.62377	97.878
RE+2_R3_CH16_C	9.62462	293.914	98.4085	9.22462	1.73455	2.16982	97.5881
RE+2_R2_CH22_A	9.71366	277.01	94.9374	9.30366	2.52332	2.00629	94.151
RE+2_R2_CH22_B	9.75201	283.626	99.4009	9.34201	1.95965	2.00787	98.4866
RE+2_R2_CH22_C	9.6547	284.976	98.6827	9.2447	1.25905	2.26358	97.8245
RE+2_R3_CH22_B	9.73529	295.247	98.2608	9.33529	1.56138	1.7079	97.4647
RE+2_R3_CH22_C	9.68027	278.238	98.8616	9.26027	4.72141	1.96349	97.9951
RE+2_R2_CH28_A	9.6478	292.249	99.4584	9.2378	1.18044	1.81229	98.6617
RE+2_R2_CH28_B	9.67703	284.403	99.1564	9.26703	2.19462	1.78565	98.2662
RE+2_R2_CH28_C	9.60804	278.869	99.7599	9.18804	1.64491	2.01337	98.8574
RE+2_R3_CH28_B	9.7288	302.252	96.6316	9.3388	0.854665	1.58445	95.9026
RE+2_R3_CH28_C	9.67412	284.039	98.5599	9.26412	3.27972	1.63611	97.6944
RE+2_R2_CH17_A	9.62983	275.734	98.5402	9.20983	1.75631	1.76991	97.6529
RE+2_R2_CH17_B	9.61083	292.606	96.4537	9.21083	2.16075	1.87861	95.7073
RE+2_R2_CH17_C	9.57083	342.597	99.097	9.20083	1.72659	1.95598	98.5064
RE+2_R3_CH17_B	9.67858	291.479	97.1591	9.27858	1.43793	1.78205	96.3661
RE+2_R3_CH17_C	9.62365	295.098	96.6631	9.22365	0.935032	1.81075	95.9375
RE+2_R2_CH23_A	10.0706	200.032	94.7396	9.57062	1.34325	1.63645	93.3709
RE+2_R2_CH23_B	9.66121	264.172	96.9959	9.23121	0.73775	1.91565	96.1081
RE+2_R2_CH23_C	9.58366	322.639	99.084	9.20366	1.67367	1.95801	98.3867
RE+2_R3_CH23_B	9.88241	247.466	96.3895	9.44241	2.29007	1.49717	95.3497
RE+2_R3_CH23_C	9.80947	243.312	91.3562	9.37947	3.77038	1.40538	90.4297
RE+2_R2_CH29_A	9.66869	326.938	98.9306	9.28869	0.93447	1.6658	98.2836
RE+2_R2_CH29_B	9.64856	335.81	96.211	9.27856	1.11917	2.15261	95.6648
RE+2_R2_CH29_C	9.60626	352.775	99.0694	9.24626	1.04538	1.91426	98.4854
RE+2_R3_CH29_B	9.67878	309.153	97.1054	9.28878	3.21207	1.63622	96.4336
RE+2_R3_CH29_C	9.56489	338.634	96.3806	9.20489	1.5716	1.95274	95.7725
RE+2_R2_CH18_A	9.88941	211.546	93.9127	9.40941	1.89244	2.38657	92.6861
RE+2_R2_CH18_B	9.88786	252.354	99.4361	9.43786	1.08474	2.00375	98.4148
RE+2_R2_CH18_C	9.91088	217.411	100.835	9.41088	0.407945	2.30114	99.5009
RE+2_R3_CH18_B	9.75861	285.001	93.419	9.35861	3.31452	1.56149	92.7155
RE+2_R3_CH18_C	9.67094	290.282	97.3728	9.27094	4.24334	1.71736	96.5538
RE+2_R2_CH24_A	9.7603	288.226	98.9148	9.3503	4.50196	1.84184	98.0902
RE+2_R2_CH24_B	9.66468	294.115	99.1027	9.26468	0.908629	1.9533	98.2514
RE+2_R2_CH24_C	9.62468	315.66	99.2449	9.23468	0.609062	2.08044	98.5549
RE+2_R3_CH24_B	9.70553	288.616	98.1455	9.29553	3.12657	1.57734	97.3622
RE+2_R3_CH24_C	9.66114	268.773	98.5127	9.24114	2.73432	1.69181	97.5162
RE+2_R2_CH30_A	9.63517	297.598	99.014	9.23517	0.570521	1.64341	98.213
RE+2_R2_CH30_B	9.61839	330.278	99.2641	9.23839	0.75633	1.8809	98.6366
RE+2_R2_CH30_C	9.58019	337.819	99.0378	9.21019	0.58826	1.99391	98.406
RE+2_R3_CH30_B	9.72271	301.961	98.6788	9.32271	1.84396	1.75885	97.9465
RE+2_R3_CH30_C	9.57114	360.773	98.6925	9.21114	1.5688	1.66676	98.1844
RE+3_R2_CH13_A	9.68138	281.158	94.5959	9.28138	2.03871	1.94372	93.7889
RE+3_R2_CH13_B	9.74214	274.516	95.4859	9.33214	1.20663	2.14506	94.6378
RE+3_R3_CH13_A	9.55995	255.255	96.3469	9.12995	0.963696	2.0536	95.3463
RE+3_R3_CH13_B	9.62629	305.585	96.2818	9.23629	1.64186	1.45893	95.6054
RE+3_R3_CH13_C	9.67015	247.173	97.8481	9.22015	1.61505	1.82019	96.8218
RE+3_R2_CH19_A	9.75959	293.341	95.0618	9.36959	1.93808	1.73774	94.2965
RE+3_R2_CH19_B	9.75424	252.88	91.8641	9.33424	1.0556	1.94804	90.9719
RE+3_R3_CH19_A	9.89666	179.487	85.2841	9.39666	1.07782	2.0239	84.0355
RE+3_R3_CH19_B	9.84051	234.405	90.8988	9.40051	2.21645	2.07425	89.9375
RE+3_R3_CH19_C	9.82813	219.109	87.0923	9.37813	3.72548	1.71586	86.162
RE+3_R2_CH25_A	9.84257	239.016	92.3452	9.40257	2.67598	-81.4647	91.3847
RE+3_R2_CH25_B	9.89379	267.747	92.9966	9.48379	1.21815	3.61E+008	92.1763
RE+3_R3_CH25_A	9.76047	226.693	95.7867	9.29047	1.57438	1.80325	94.6802
RE+3_R3_CH25_B	9.78999	288.157	98.5872	9.37999	0.790871	1.74101	97.7772
RE+3_R3_CH25_C	9.79226	277.028	97.2974	9.38226	1.67126	2.00684	96.3935
RE+3_R2_CH14_A	9.74326	249.737	94.8312	9.31326	1.75263	2.08749	93.8194
RE+3_R2_CH14_B	9.80862	255.13	95.4707	9.37862	0.827109	2.37493	94.5173
RE+3_R3_CH14_A	9.78597	223.563	97.8561	9.30597	1.53482	1.81781	96.6533
RE+3_R3_CH14_B	9.76815	259.766	96.4444	9.33815	1.47837	1.71452	95.5152
RE+3_R3_CH14_C	9.62847	301.867	98.4704	9.22847	1.15828	2.12463	97.7461
RE+3_R2_CH20_A	9.79247	252.172	92.3321	9.37247	1.91375	1.80942	91.4026
RE+3_R2_CH20_B	9.91564	253.167	94.1408	9.48564	1.48248	2.07262	93.2272
RE+3_R3_CH20_A	9.81453	214.121	90.4166	9.34453	2.52052	1.80579	89.3751
RE+3_R3_CH20_B	9.82336	259.009	97.1583	9.39336	3.18144	1.62992	96.1772
RE+3_R3_CH20_C	9.71839	274.226	98.5734	9.29839	0.738101	1.72958	97.6614
RE+3_R2_CH26_A	9.78959	263.393	93.1084	9.36959	3.10893	1.87178	92.3118
RE+3_R2_CH26_B	9.9281	269.601	95.7852	9.5081	1.05653	2.11042	94.946
RE+3_R3_CH26_A	10.0334	235.988	97.2878	9.57343	1.59702	1.78E+009	96.1793
RE+3_R3_CH26_B	9.84488	250.715	98.1047	9.40488	1.69112	1.7183	97.0245
RE+3_R3_CH26_C	9.71871	281.824	98.8596	9.30871	1.26161	1.76907	97.9464
RE+3_R2_CH15_A	9.44518	497.276	98.8109	9.14518	1.41446	1.34555	98.576
RE+3_R2_CH15_B	9.57889	338.771	92.7671	9.21889	0.441857	1.68194	92.287
RE+3_R3_CH15_A	9.72809	246.616	94.8552	9.28809	1.65375	1.71087	93.8884
RE+3_R3_CH15_B	9.61034	388.519	96.195	9.27034	1.17721	1.52729	95.8007
RE+3_R3_CH15_C	9.42495	538.871	99.0666	9.13495	0.231753	1.33387	98.8867
RE+3_R2_CH21_A	9.75679	287.91	93.7666	9.36679	5.30362	2.31481	92.9935
RE+3_R2_CH21_B	9.9114	240.584	94.3414	9.4714	3.40637	2.63132	93.2927
RE+3_R3_CH21_A	9.97104	182.66	100.898	9.41104	1.30294	2.10893	99.1793
RE+3_R3_CH21_B	9.75123	297.114	95.715	9.36123	1.69168	1.77807	94.9659
RE+3_R3_CH21_C	9.76219	262.904	96.9649	9.33219	1.30813	1.88615	96.0587
RE+3_R2_CH27_A	9.74136	298.218	95.3727	9.35136	2.58909	2.13616	94.6521
RE+3_R2_CH27_B	9.84794	261.692	92.9148	9.42794	2.54031	5.05097	92.1032
RE+3_R3_CH27_A	9.81491	240.635	96.4433	9.36491	1.03796	1.81746	95.3744
RE+3_R3_CH27_B	9.82156	273.137	96.7204	9.40156	0.743308	1.64674	95.8861
RE+3_R3_CH27_C	9.77312	279.602	97.9673	9.36312	1.42831	1.72476	97.0672
RE+3_R2_CH16_A	9.73274	281.279	94.7474	9.33274	2.78392	1.94388	93.9346
RE+3_R2_CH16_B	9.76565	262.648	95.3528	9.34565	1.19196	2.04082	94.4294
RE+3_R3_CH16_A	9.59696	248.521	94.3916	9.16696	0.882991	1.88301	93.3834
RE+3_R3_CH16_B	9.75594	252.459	95.3131	9.32594	3.76191	1.78197	94.3222
RE+3_R3_CH16_C	9.66376	298.865	99.1358	9.26376	2.51112	1.95464	98.3453
RE+3_R2_CH22_A	9.83417	259.534	92.1893	9.41417	2.64506	-853.492	91.3824
RE+3_R2_CH22_B	9.86284	238.513	93.6783	9.42284	0.96428	1.74347	92.6297
RE+3_R3_CH22_A	9.71191	267.025	98.1808	9.28191	0.995079	1.72913	97.2763
RE+3_R3_CH22_B	9.84828	246.581	94.9477	9.40828	3.92266	1.81317	93.975
RE+3_R3_CH22_C	9.74747	272.912	98.6378	9.32747	0.694649	2.02299	97.7019
RE+3_R2_CH28_A	9.67407	274.045	99.1845	9.25407	2.43531	1.83022	98.2375
RE+3_R2_CH28_B	9.69484	282.965	94.4777	9.29484	2.95345	2.01647	93.7004
RE+3_R3_CH28_A	9.97688	177.466	76.6298	9.50688	0.779236	7.22E+014	75.6571
RE+3_R3_CH28_B	9.92236	236.568	92.0664	9.48236	1.31601	-7.74E+007	91.077
RE+3_R3_CH28_C	9.78588	310.431	98.4055	9.39588	1.57853	1.27047	97.6932
RE+3_R2_CH17_A	9.76072	248.73	93.7284	9.33072	2.26943	1.97109	92.7622
RE+3_R2_CH17_B	9.70747	300.262	92.7752	9.32747	1.8396	2.03189	92.1026
RE+3_R3_CH17_A	9.82786	235.806	95.0196	9.37786	1.19697	1.52812	93.941
RE+3_R3_CH17_B	9.65788	301.688	96.0945	9.26788	1.89785	1.62538	95.3825
RE+3_R3_CH17_C	9.72032	240.646	97.5279	9.27032	2.30597	1.93868	96.3925
RE+3_R2_CH23_A	9.96205	229.106	98.8173	9.49205	1.70948	3.32E+009	97.5689
RE+3_R2_CH23_B	9.83841	245.352	95.963	9.39841	1.043	1.95012	94.9085
RE+3_R3_CH23_A	9.74178	268.971	95.4622	9.32178	1.23391	2.15355	94.6299
RE+3_R3_CH23_B	9.82841	247.941	96.3179	9.38841	1.13633	1.62745	95.2912
RE+3_R3_CH23_C	9.8644	216.797	97.5785	9.3744	1.78187	2.04426	96.3408
RE+3_R2_CH29_A	9.74393	247.367	96.5079	9.30393	1.86652	2.05532	95.4592
RE+3_R2_CH29_B	9.82945	237.325	94.4562	9.37945	0.494419	2.45931	93.4413
RE+3_R3_CH29_A	9.90284	221.318	99.1103	9.42284	0.418329	1.7639	97.767
RE+3_R3_CH29_B	9.83113	261.332	96.2415	9.40113	1.7485	1.69655	95.3483
RE+3_R3_CH29_C	9.82257	242.207	93.2127	9.38257	0.987974	1.82104	92.2602
RE+3_R2_CH18_A	9.76482	273.797	93.6691	9.35482	3.02344	1.96689	92.8997
RE+3_R2_CH18_B	9.75344	267.56	91.7199	9.34344	1.20757	1.80303	90.9594
RE+3_R3_CH18_A	9.71938	279.208	92.369	9.31938	2.56179	1.48028	91.6417
RE+3_R3_CH18_B	9.77554	265.06	95.1302	9.35554	1.86445	1.63612	94.2564
RE+3_R3_CH18_C	9.69182	301.788	97.9081	9.30182	2.28926	1.6114	97.1156
RE+3_R2_CH24_A	9.77895	252.468	93.787	9.34895	1.72363	1.87748	92.8811
RE+3_R2_CH24_B	10.1444	216.263	95.2969	9.66441	1.07215	9.98E+011	94.0912
RE+3_R3_CH24_A	10.0086	212.1	87.9686	9.54863	0.180644	2.42123	86.9393
RE+3_R3_CH24_B	9.95246	237.51	90.7676	9.51246	0.981124	1.41304	89.869
RE+3_R3_CH24_C	9.88788	245.011	93.7643	9.44788	1.4909	1.52817	92.8302
RE+3_R2_CH30_A	9.89165	256.23	91.705	9.47165	2.42022	3.67E+010	90.8735
RE+3_R2_CH30_B	9.92993	260.372	96.1003	9.49993	1.38418	5.47E+020	95.1992
RE+3_R3_CH30_A	10.0056	213.429	83.1011	9.56563	2.10526	5.46E+011	82.2062
RE+3_R3_CH30_B	10.1004	199.197	87.9326	9.62039	1.0493	1.01E+012	86.8115
RE+3_R3_CH30_C	9.94426	234.112	93.303	9.49426	1.60867	1.86715	92.2945
RE-3_R2_CH01_A	9.6527	269.817	93.3152	9.2427	1.18225	2.27063	92.5084
RE-3_R2_CH01_B	9.63121	344.646	90.821	9.28121	1.30822	1.62831	90.3756
RE-3_R3_CH01_A	9.87439	222.799	86.4881	9.43439	1.25861	1.27306	85.5691
RE-3_R3_CH01_B	9.73522	288.389	93.2509	9.34522	3.61024	1.38861	92.508
RE-3_R3_CH01_C	9.70512	300.182	91.4026	9.32512	1.7862	1.48659	90.7859
